Year,Winner,Loser,WRank,LRank,pl1_flag,pl1_year_pro,pl1_weight,pl1_height,pl1_hand,pl2_flag,pl2_year_pro,pl2_weight,pl2_height,pl2_hand,higher_rank_won,rank_diff,rank_diff_cat,same_handedness
2011,Stakhovsky S.,Kubot L.,43,72.0,UKR,2003,80,193,Right,POL,2002.0,86.0,191.0,Right,Yes,-29.0,Low,Yes
2011,Roddick A.,Kunitsyn I.,8,99.0,USA,2000,88,188,Right,RUS,1999.0,75.0,180.0,Right,Yes,-91.0,High,Yes
2011,Verdasco F.,Tipsarevic J.,9,49.0,ESP,2001,87,185,Left,SRB,2002.0,80.0,180.0,Right,Yes,-40.0,Medium,No
2011,Ljubicic I.,Paire B.,16,145.0,CRO,1998,92,193,Right,FRA,2007.0,80.0,196.0,Right,Yes,-129.0,High,Yes
2011,Gasquet R.,Mannarino A.,33,74.0,FRA,2002,75,185,Right,FRA,2004.0,70.0,180.0,Left,Yes,-41.0,Medium,No
2011,Haase R.,Monaco J.,62,28.0,NED,2005,71,191,Right,ARG,2002.0,81.0,185.0,Right,No,34.0,Medium,Yes
2011,Almagro N.,Andreev I.,14,75.0,ESP,2003,86,183,Right,RUS,2002.0,80.0,185.0,Right,Yes,-61.0,Medium,Yes
2011,Malisse X.,Montanes A.,45,26.0,BEL,1998,83,185,Right,ESP,1999.0,70.0,175.0,Right,No,19.0,Low,Yes
2011,Troicki V.,Mahut N.,27,132.0,SRB,2006,86,193,Right,FRA,2000.0,80.0,191.0,Right,Yes,-105.0,High,Yes
2011,Wawrinka S.,Dimitrov G.,19,105.0,SUI,2002,81,183,Right,BUL,2008.0,80.0,191.0,Right,Yes,-86.0,High,Yes
2011,Djokovic N.,Dodig I.,3,81.0,SRB,2003,77,188,Right,CRO,2004.0,83.0,183.0,Right,Yes,-78.0,High,Yes
2011,Monfils G.,Gil F.,12,91.0,FRA,2004,80,193,Right,POR,2003.0,78.0,173.0,Right,Yes,-79.0,High,Yes
2011,Federer R.,Simon G.,2,34.0,SUI,1998,85,185,Right,FRA,2002.0,70.0,183.0,Right,Yes,-32.0,Medium,Yes
2011,Dolgopolov O.,Becker B.,46,55.0,UKR,2006,71,180,Right,GER,2005.0,72.0,178.0,Right,Yes,-9.0,Low,Yes
2011,Raonic M.,Llodra M.,152,24.0,CAN,2008,98,196,Right,FRA,1999.0,80.0,191.0,Left,No,128.0,High,No
2011,Nadal R.,Sweeting R.,1,116.0,ESP,2001,85,185,Left,USA,2007.0,83.0,196.0,Right,Yes,-115.0,High,No
2011,Youzhny M.,Kavcic B.,10,98.0,RUS,1999,73,183,Right,SLO,2005.0,78.0,188.0,Right,Yes,-88.0,High,Yes
2011,Tomic B.,Lopez F.,199,31.0,AUS,2008,91,196,Right,ESP,1997.0,73.0,185.0,Left,No,168.0,High,No
2011,Garcia-Lopez G.,Schwank E.,32,86.0,ESP,2002,80,185,Right,ARG,2005.0,83.0,183.0,Right,Yes,-54.0,Medium,Yes
2011,Hernych J.,Bellucci T.,241,30.0,CZE,1998,83,188,Right,BRA,2005.0,82.0,188.0,Left,No,211.0,High,No
2011,Cilic M.,Giraldo S.,15,59.0,CRO,2005,89,198,Right,COL,2004.0,75.0,188.0,Right,Yes,-44.0,Medium,Yes
2011,Tsonga J.W.,Seppi A.,13,51.0,FRA,2004,91,188,Right,ITA,2002.0,75.0,191.0,Right,Yes,-38.0,Medium,Yes
2011,Ferrer D.,Russell M.,7,100.0,ESP,2000,73,175,Right,USA,1998.0,70.0,173.0,Right,Yes,-93.0,High,Yes
2011,Isner J.,Stepanek R.,20,66.0,USA,2007,108,208,Right,CZE,1996.0,76.0,185.0,Right,Yes,-46.0,Medium,Yes
2011,Melzer J.,Riba P.,11,71.0,AUT,1999,81,183,Left,ESP,2004.0,78.0,183.0,Right,Yes,-60.0,Medium,No
2011,Soderling R.,Muller G.,4,122.0,SWE,2001,87,193,Right,LUX,2001.0,89.0,193.0,Left,Yes,-118.0,High,No
2011,Berankis R.,Nalbandian D.,95,21.0,LTU,2007,70,175,Right,ARG,2000.0,79.0,180.0,Right,No,74.0,Medium,Yes
2011,Murray A.,Marchenko I.,5,79.0,GBR,2005,84,191,Right,UKR,2006.0,82.0,185.0,Right,Yes,-74.0,Medium,Yes
2011,Baghdatis M.,Del Potro J.M.,22,236.0,CYP,2003,82,178,Right,ARG,2005.0,97.0,198.0,Right,Yes,-214.0,High,Yes
2011,Almagro N.,Ljubicic I.,14,16.0,ESP,2003,86,183,Right,CRO,1998.0,92.0,193.0,Right,Yes,-2.0,Low,Yes
2011,Djokovic N.,Troicki V.,3,27.0,SRB,2003,77,188,Right,SRB,2006.0,86.0,193.0,Right,Yes,-24.0,Low,Yes
2011,Roddick A.,Haase R.,8,62.0,USA,2000,88,188,Right,NED,2005.0,71.0,191.0,Right,Yes,-54.0,Medium,Yes
2011,Robredo T.,Stakhovsky S.,52,43.0,ESP,1998,75,180,Right,UKR,2003.0,80.0,193.0,Right,No,9.0,Low,Yes
2011,Berdych T.,Gasquet R.,6,33.0,CZE,2002,91,196,Right,FRA,2002.0,75.0,185.0,Right,Yes,-27.0,Low,Yes
2011,Federer R.,Malisse X.,2,45.0,SUI,1998,85,185,Right,BEL,1998.0,83.0,185.0,Right,Yes,-43.0,Medium,Yes
2011,Wawrinka S.,Monfils G.,19,12.0,SUI,2002,81,183,Right,FRA,2004.0,80.0,193.0,Right,No,7.0,Low,Yes
2011,Verdasco F.,Nishikori K.,9,82.0,ESP,2001,87,185,Left,JPN,2007.0,75.0,178.0,Right,Yes,-73.0,Medium,No
2011,Soderling R.,Hernych J.,4,241.0,SWE,2001,87,193,Right,CZE,1998.0,83.0,188.0,Right,Yes,-237.0,High,Yes
2011,Raonic M.,Youzhny M.,152,10.0,CAN,2008,98,196,Right,RUS,1999.0,73.0,183.0,Right,No,142.0,High,Yes
2011,Dolgopolov O.,Tsonga J.W.,46,13.0,UKR,2006,71,180,Right,FRA,2004.0,91.0,188.0,Right,No,33.0,Medium,Yes
2011,Ferrer D.,Berankis R.,7,95.0,ESP,2000,73,175,Right,LTU,2007.0,70.0,175.0,Right,Yes,-88.0,High,Yes
2011,Murray A.,Garcia-Lopez G.,5,32.0,GBR,2005,84,191,Right,ESP,2002.0,80.0,185.0,Right,Yes,-27.0,Low,Yes
2011,Cilic M.,Isner J.,15,20.0,CRO,2005,89,198,Right,USA,2007.0,108.0,208.0,Right,Yes,-5.0,Low,Yes
2011,Melzer J.,Baghdatis M.,11,22.0,AUT,1999,81,183,Left,CYP,2003.0,82.0,178.0,Right,Yes,-11.0,Low,No
2011,Nadal R.,Tomic B.,1,199.0,ESP,2001,85,185,Left,AUS,2008.0,91.0,196.0,Right,Yes,-198.0,High,No
2011,Djokovic N.,Almagro N.,3,14.0,SRB,2003,77,188,Right,ESP,2003.0,86.0,183.0,Right,Yes,-11.0,Low,Yes
2011,Federer R.,Robredo T.,2,52.0,SUI,1998,85,185,Right,ESP,1998.0,75.0,180.0,Right,Yes,-50.0,Medium,Yes
2011,Berdych T.,Verdasco F.,6,9.0,CZE,2002,91,196,Right,ESP,2001.0,87.0,185.0,Left,Yes,-3.0,Low,No
2011,Wawrinka S.,Roddick A.,19,8.0,SUI,2002,81,183,Right,USA,2000.0,88.0,188.0,Right,No,11.0,Low,Yes
2011,Dolgopolov O.,Soderling R.,46,4.0,UKR,2006,71,180,Right,SWE,2001.0,87.0,193.0,Right,No,42.0,Medium,Yes
2011,Murray A.,Melzer J.,5,11.0,GBR,2005,84,191,Right,AUT,1999.0,81.0,183.0,Left,Yes,-6.0,Low,No
2011,Ferrer D.,Raonic M.,7,152.0,ESP,2000,73,175,Right,CAN,2008.0,98.0,196.0,Right,Yes,-145.0,High,Yes
2011,Nadal R.,Cilic M.,1,15.0,ESP,2001,85,185,Left,CRO,2005.0,89.0,198.0,Right,Yes,-14.0,Low,No
2011,Federer R.,Wawrinka S.,2,19.0,SUI,1998,85,185,Right,SUI,2002.0,81.0,183.0,Right,Yes,-17.0,Low,Yes
2011,Djokovic N.,Berdych T.,3,6.0,SRB,2003,77,188,Right,CZE,2002.0,91.0,196.0,Right,Yes,-3.0,Low,Yes
2011,Murray A.,Dolgopolov O.,5,46.0,GBR,2005,84,191,Right,UKR,2006.0,71.0,180.0,Right,Yes,-41.0,Medium,Yes
2011,Ferrer D.,Nadal R.,7,1.0,ESP,2000,73,175,Right,ESP,2001.0,85.0,185.0,Left,No,6.0,Low,No
2011,Djokovic N.,Federer R.,3,2.0,SRB,2003,77,188,Right,SUI,1998.0,85.0,185.0,Right,No,1.0,Low,Yes
2011,Murray A.,Ferrer D.,5,7.0,GBR,2005,84,191,Right,ESP,2000.0,73.0,175.0,Right,Yes,-2.0,Low,Yes
2011,Djokovic N.,Murray A.,3,5.0,SRB,2003,77,188,Right,GBR,2005.0,84.0,191.0,Right,Yes,-2.0,Low,Yes
2010,Gonzalez F.,Rochus O.,11,59.0,CHI,1999,82,183,Right,BEL,1999.0,65.0,168.0,Right,Yes,-48.0,Medium,Yes
2010,Ljubicic I.,Kubler J.,24,86.0,CRO,1998,92,193,Right,AUS,2011.0,74.0,178.0,Right,Yes,-62.0,Medium,Yes
2010,Karlovic I.,Stepanek R.,39,13.0,CRO,2000,104,211,Right,CZE,1996.0,76.0,185.0,Right,No,26.0,Low,Yes
2010,Mayer F.,Petzschner P.,60,81.0,GER,2001,82,191,Right,GER,2001.0,77.0,185.0,Right,Yes,-21.0,Low,Yes
2010,Odesnik W.,Kavcic B.,89,124.0,USA,2004,77,180,Left,SLO,2005.0,78.0,188.0,Right,Yes,-35.0,Medium,No
2010,Roddick A.,De Bakker T.,7,80.0,USA,2000,88,188,Right,NED,2005.0,83.0,193.0,Right,Yes,-73.0,Medium,Yes
2010,Golubev A.,Fish M.,131,54.0,KAZ,2005,79,183,Right,USA,2000.0,82.0,188.0,Right,No,77.0,High,Yes
2010,Murray A.,Anderson K.,4,148.0,GBR,2005,84,191,Right,RSA,2007.0,93.0,203.0,Right,Yes,-144.0,High,Yes
2010,Del Potro J.M.,Russell M.,5,90.0,ARG,2005,97,198,Right,USA,1998.0,70.0,173.0,Right,Yes,-85.0,High,Yes
2010,Tomic B.,Rufin G.,289,173.0,AUS,2008,91,196,Right,FRA,2008.0,82.0,188.0,Right,No,116.0,High,Yes
2010,Nadal R.,Luczak P.,2,70.0,ESP,2001,85,185,Left,AUS,2000.0,77.0,183.0,Right,Yes,-68.0,Medium,No
2010,Verdasco F.,Ball C.,9,129.0,ESP,2001,87,185,Left,AUS,2005.0,91.0,198.0,Left,Yes,-120.0,High,Yes
2010,Korolev E.,Brands D.,53,91.0,KAZ,2005,82,185,Right,GER,2005.0,92.0,196.0,Right,Yes,-38.0,Medium,Yes
2010,Berdych T.,Haase R.,21,390.0,CZE,2002,91,196,Right,NED,2005.0,71.0,191.0,Right,Yes,-369.0,High,Yes
2010,Sorensen L.,Lu Y.H.,284,101.0,IRL,2003,78,175,Right,TPE,2001.0,74.0,180.0,Right,No,183.0,High,Yes
2010,Isner J.,Seppi A.,28,49.0,USA,2007,108,208,Right,ITA,2002.0,75.0,191.0,Right,Yes,-21.0,Low,Yes
2010,Sergeyev I.,Sela D.,209,41.0,UKR,2003,78,175,Right,ISR,2002.0,65.0,175.0,Right,No,168.0,High,Yes
2010,Monfils G.,Ebden M.,12,251.0,FRA,2004,80,193,Right,AUS,2006.0,80.0,188.0,Right,Yes,-239.0,High,Yes
2010,Lopez F.,Cuevas P.,46,48.0,ESP,1997,73,185,Left,URU,2004.0,80.0,180.0,Right,Yes,-2.0,Low,No
2010,Nieminen J.,Lindahl N.,132,235.0,FIN,2000,78,185,Left,,,,,,Yes,-103.0,High,
2010,Cilic M.,Santoro F.,14,67.0,CRO,2005,89,198,Right,FRA,1989.0,74.0,178.0,Right,Yes,-53.0,Medium,Yes
2010,Schuettler R.,Querrey S.,107,29.0,GER,1995,75,180,Right,USA,2006.0,95.0,198.0,Right,No,78.0,High,Yes
2010,Wawrinka S.,Garcia-Lopez G.,19,44.0,SUI,2002,81,183,Right,ESP,2002.0,80.0,185.0,Right,Yes,-25.0,Low,Yes
2010,Kunitsyn I.,Acasuso J.,100,51.0,RUS,1999,75,180,Right,ARG,1999.0,86.0,191.0,Right,No,49.0,Medium,Yes
2010,Davydenko N.,Kindlmann D.,6,175.0,RUS,1999,70,178,Right,,,,,,Yes,-169.0,High,
2010,Ilhan M.,Grosjean S.,154,564.0,TUR,2006,80,191,Right,FRA,1996.0,73.0,175.0,Right,Yes,-410.0,High,Yes
2010,Benneteau J.,Guez D.,43,133.0,FRA,2000,79,185,Right,FRA,1997.0,75.0,185.0,Right,Yes,-90.0,High,Yes
2010,Lacko L.,Mayer L.,75,69.0,SVK,2005,85,185,Right,ARG,2003.0,80.0,191.0,Right,No,6.0,Low,Yes
2010,Serra F.,Melzer J.,64,27.0,FRA,2000,78,180,Right,AUT,1999.0,81.0,183.0,Left,No,37.0,Medium,No
2010,Bellucci T.,Gabashvili T.,35,102.0,BRA,2005,82,188,Left,RUS,2001.0,83.0,188.0,Right,Yes,-67.0,Medium,No
2010,Blake J.,Clement A.,45,55.0,USA,1999,83,185,Right,FRA,1996.0,74.0,173.0,Right,Yes,-10.0,Low,Yes
2010,Granollers M.,Soderling R.,113,8.0,ESP,2003,77,191,Right,SWE,2001.0,87.0,193.0,Right,No,105.0,High,Yes
2010,Kohlschreiber P.,Zeballos H.,26,50.0,GER,2001,70,178,Right,ARG,2003.0,83.0,188.0,Left,Yes,-24.0,Low,No
2010,Gicquel M.,Bolelli S.,57,98.0,FRA,1999,75,188,Right,ITA,2003.0,83.0,183.0,Right,Yes,-41.0,Medium,Yes
2010,Federer R.,Andreev I.,1,37.0,SUI,1998,85,185,Right,RUS,2002.0,80.0,185.0,Right,Yes,-36.0,Medium,Yes
2010,Kubot L.,Zverev M.,86,78.0,POL,2002,86,191,Right,GER,2005.0,88.0,191.0,Left,No,8.0,Low,No
2010,Troicki V.,Lapentti N.,30,94.0,SRB,2006,86,193,Right,ECU,1995.0,86.0,188.0,Right,Yes,-64.0,Medium,Yes
2010,Giraldo S.,Robredo T.,114,16.0,COL,2004,75,188,Right,ESP,1998.0,75.0,180.0,Right,No,98.0,High,Yes
2010,Koubek S.,Ram R.,134,84.0,AUT,1994,68,175,Left,USA,2004.0,82.0,193.0,Right,No,50.0,Medium,No
2010,Veic A.,Koellerer D.,224,73.0,CRO,2006,74,180,Right,AUT,2002.0,80.0,180.0,Right,No,151.0,High,Yes
2010,Monaco J.,Gulbis E.,33,82.0,ARG,2002,81,185,Right,LAT,2004.0,88.0,193.0,Right,Yes,-49.0,Medium,Yes
2010,Marchenko I.,Moya C.,119,509.0,UKR,2006,82,185,Right,ESP,1995.0,86.0,191.0,Right,Yes,-390.0,High,Yes
2010,Haas T.,Greul S.,17,61.0,GER,1996,84,188,Right,GER,2000.0,80.0,185.0,Right,Yes,-44.0,Medium,Yes
2010,Tsonga J.W.,Stakhovsky S.,10,62.0,FRA,2004,91,188,Right,UKR,2003.0,80.0,193.0,Right,Yes,-52.0,Medium,Yes
2010,Baghdatis M.,Lorenzi P.,31,83.0,CYP,2003,82,178,Right,ITA,2003.0,77.0,183.0,Right,Yes,-52.0,Medium,Yes
2010,Ferrer D.,Gil F.,18,68.0,ESP,2000,73,175,Right,POR,2003.0,78.0,173.0,Right,Yes,-50.0,Medium,Yes
2010,Tipsarevic J.,Harrison R.,36,341.0,SRB,2002,80,180,Right,USA,2007.0,84.0,185.0,Right,Yes,-305.0,High,Yes
2010,Dodig I.,Ferrero J.C.,185,23.0,CRO,2004,83,183,Right,ESP,1998.0,73.0,183.0,Right,No,162.0,High,Yes
2010,Llodra M.,Vassallo-Arguello M.,72,96.0,FRA,1999,80,191,Left,ARG,1999.0,80.0,183.0,Right,Yes,-24.0,Low,No
2010,Falla A.,Daniel M.,77,88.0,COL,2000,77,185,Left,BRA,1997.0,79.0,180.0,Right,Yes,-11.0,Low,No
2010,Dent T.,Fognini F.,79,56.0,USA,1998,88,188,Right,ITA,2004.0,74.0,178.0,Right,No,23.0,Low,Yes
2010,Hajek J.,Ginepri R.,92,99.0,CZE,2000,80,180,Right,USA,2001.0,79.0,183.0,Right,Yes,-7.0,Low,Yes
2010,Hanescu V.,Chela J.I.,47,76.0,ROU,2000,88,198,Right,ARG,1998.0,75.0,191.0,Right,Yes,-29.0,Low,Yes
2010,Montanes A.,Hernandez O.,32,71.0,ESP,1999,70,175,Right,ESP,1998.0,70.0,180.0,Right,Yes,-39.0,Medium,Yes
2010,Becker B.,Zemlja G.,38,169.0,GER,2005,72,178,Right,SLO,2004.0,81.0,183.0,Right,Yes,-131.0,High,Yes
2010,Youzhny M.,Gasquet R.,20,52.0,RUS,1999,73,183,Right,FRA,2002.0,75.0,185.0,Right,Yes,-32.0,Medium,Yes
2010,Hewitt L.,Hocevar R.,22,194.0,AUS,1998,77,178,Right,BRA,2004.0,80.0,180.0,Right,Yes,-172.0,High,Yes
2010,Chiudinelli M.,Matosevic M.,58,180.0,SUI,2000,85,185,Right,AUS,2003.0,86.0,193.0,Right,Yes,-122.0,High,Yes
2010,Robert S.,Starace P.,104,63.0,FRA,2001,77,185,Right,ITA,2001.0,84.0,188.0,Right,No,41.0,Medium,Yes
2010,Young D.,Rochus C.,195,85.0,USA,2004,79,183,Left,BEL,1996.0,68.0,170.0,Right,No,110.0,High,No
2010,Djokovic N.,Gimeno-Traver D.,3,74.0,SRB,2003,77,188,Right,ESP,2004.0,80.0,183.0,Right,Yes,-71.0,Medium,Yes
2010,Berrer M.,Vliegen K.,66,112.0,GER,1999,100,193,Left,BEL,2001.0,75.0,193.0,Right,Yes,-46.0,Medium,No
2010,Istomin D.,Chardy J.,103,34.0,UZB,2004,88,188,Right,FRA,2005.0,75.0,188.0,Right,No,69.0,Medium,Yes
2010,Almagro N.,Malisse X.,25,93.0,ESP,2003,86,183,Right,BEL,1998.0,83.0,185.0,Right,Yes,-68.0,Medium,Yes
2010,Gonzalez F.,Ilhan M.,11,154.0,CHI,1999,82,183,Right,TUR,2006.0,80.0,191.0,Right,Yes,-143.0,High,Yes
2010,Roddick A.,Bellucci T.,7,35.0,USA,2000,88,188,Right,BRA,2005.0,82.0,188.0,Left,Yes,-28.0,Low,No
2010,Korolev E.,Berdych T.,53,21.0,KAZ,2005,82,185,Right,CZE,2002.0,91.0,196.0,Right,No,32.0,Medium,Yes
2010,Lopez F.,Schuettler R.,46,107.0,ESP,1997,73,185,Left,GER,1995.0,75.0,180.0,Right,Yes,-61.0,Medium,No
2010,Kohlschreiber P.,Odesnik W.,26,89.0,GER,2001,70,178,Right,USA,2004.0,77.0,180.0,Left,Yes,-63.0,Medium,No
2010,Nadal R.,Lacko L.,2,75.0,ESP,2001,85,185,Left,SVK,2005.0,85.0,185.0,Right,Yes,-73.0,Medium,No
2010,Isner J.,Sorensen L.,28,284.0,USA,2007,108,208,Right,IRL,2003.0,78.0,175.0,Right,Yes,-256.0,High,Yes
2010,Ljubicic I.,Golubev A.,24,131.0,CRO,1998,92,193,Right,KAZ,2005.0,79.0,183.0,Right,Yes,-107.0,High,Yes
2010,Wawrinka S.,Kunitsyn I.,19,100.0,SUI,2002,81,183,Right,RUS,1999.0,75.0,180.0,Right,Yes,-81.0,High,Yes
2010,Monfils G.,Veic A.,12,224.0,FRA,2004,80,193,Right,CRO,2006.0,74.0,180.0,Right,Yes,-212.0,High,Yes
2010,Mayer F.,Troicki V.,60,30.0,GER,2001,82,191,Right,SRB,2006.0,86.0,193.0,Right,No,30.0,Low,Yes
2010,Serra F.,Nieminen J.,64,132.0,FRA,2000,78,180,Right,FIN,2000.0,78.0,185.0,Left,Yes,-68.0,Medium,No
2010,Del Potro J.M.,Blake J.,5,45.0,ARG,2005,97,198,Right,USA,1999.0,83.0,185.0,Right,Yes,-40.0,Medium,Yes
2010,Karlovic I.,Benneteau J.,39,43.0,CRO,2000,104,211,Right,FRA,2000.0,79.0,185.0,Right,Yes,-4.0,Low,Yes
2010,Murray A.,Gicquel M.,4,57.0,GBR,2005,84,191,Right,FRA,1999.0,75.0,188.0,Right,Yes,-53.0,Medium,Yes
2010,Cilic M.,Tomic B.,14,289.0,CRO,2005,89,198,Right,AUS,2008.0,91.0,196.0,Right,Yes,-275.0,High,Yes
2010,Davydenko N.,Marchenko I.,6,119.0,RUS,1999,70,178,Right,UKR,2006.0,82.0,185.0,Right,Yes,-113.0,High,Yes
2010,Almagro N.,Becker B.,25,38.0,ESP,2003,86,183,Right,GER,2005.0,72.0,178.0,Right,Yes,-13.0,Low,Yes
2010,Istomin D.,Berrer M.,103,66.0,UZB,2004,88,188,Right,GER,1999.0,100.0,193.0,Left,No,37.0,Medium,No
2010,Baghdatis M.,Ferrer D.,31,18.0,CYP,2003,82,178,Right,ESP,2000.0,73.0,175.0,Right,No,13.0,Low,Yes
2010,Djokovic N.,Chiudinelli M.,3,58.0,SRB,2003,77,188,Right,SUI,2000.0,85.0,185.0,Right,Yes,-55.0,Medium,Yes
2010,Monaco J.,Llodra M.,33,72.0,ARG,2002,81,185,Right,FRA,1999.0,80.0,191.0,Left,Yes,-39.0,Medium,No
2010,Falla A.,Granollers M.,77,113.0,COL,2000,77,185,Left,ESP,2003.0,77.0,191.0,Right,Yes,-36.0,Medium,No
2010,Youzhny M.,Hajek J.,20,92.0,RUS,1999,73,183,Right,CZE,2000.0,80.0,180.0,Right,Yes,-72.0,Medium,Yes
2010,Kubot L.,Giraldo S.,86,114.0,POL,2002,86,191,Right,COL,2004.0,75.0,188.0,Right,Yes,-28.0,Low,Yes
2010,Haas T.,Tipsarevic J.,17,36.0,GER,1996,84,188,Right,SRB,2002.0,80.0,180.0,Right,Yes,-19.0,Low,Yes
2010,Koubek S.,Dodig I.,134,185.0,AUT,1994,68,175,Left,CRO,2004.0,83.0,183.0,Right,Yes,-51.0,Medium,No
2010,Hewitt L.,Young D.,22,195.0,AUS,1998,77,178,Right,USA,2004.0,79.0,183.0,Left,Yes,-173.0,High,No
2010,Montanes A.,Robert S.,32,104.0,ESP,1999,70,175,Right,FRA,2001.0,77.0,185.0,Right,Yes,-72.0,Medium,Yes
2010,Tsonga J.W.,Dent T.,10,79.0,FRA,2004,91,188,Right,USA,1998.0,88.0,188.0,Right,Yes,-69.0,Medium,Yes
2010,Federer R.,Hanescu V.,1,47.0,SUI,1998,85,185,Right,ROU,2000.0,88.0,198.0,Right,Yes,-46.0,Medium,Yes
2010,Verdasco F.,Sergeyev I.,9,209.0,ESP,2001,87,185,Left,UKR,2003.0,78.0,175.0,Right,Yes,-200.0,High,No
2010,Roddick A.,Lopez F.,7,46.0,USA,2000,88,188,Right,ESP,1997.0,73.0,185.0,Left,Yes,-39.0,Medium,No
2010,Gonzalez F.,Korolev E.,11,53.0,CHI,1999,82,183,Right,KAZ,2005.0,82.0,185.0,Right,Yes,-42.0,Medium,Yes
2010,Murray A.,Serra F.,4,64.0,GBR,2005,84,191,Right,FRA,2000.0,78.0,180.0,Right,Yes,-60.0,Medium,Yes
2010,Isner J.,Monfils G.,28,12.0,USA,2007,108,208,Right,FRA,2004.0,80.0,193.0,Right,No,16.0,Low,Yes
2010,Del Potro J.M.,Mayer F.,5,60.0,ARG,2005,97,198,Right,GER,2001.0,82.0,191.0,Right,Yes,-55.0,Medium,Yes
2010,Cilic M.,Wawrinka S.,14,19.0,CRO,2005,89,198,Right,SUI,2002.0,81.0,183.0,Right,Yes,-5.0,Low,Yes
2010,Nadal R.,Kohlschreiber P.,2,26.0,ESP,2001,85,185,Left,GER,2001.0,70.0,178.0,Right,Yes,-24.0,Low,No
2010,Karlovic I.,Ljubicic I.,39,24.0,CRO,2000,104,211,Right,CRO,1998.0,92.0,193.0,Right,No,15.0,Low,Yes
2010,Kubot L.,Youzhny M.,86,20.0,POL,2002,86,191,Right,RUS,1999.0,73.0,183.0,Right,No,66.0,Medium,Yes
2010,Federer R.,Montanes A.,1,32.0,SUI,1998,85,185,Right,ESP,1999.0,70.0,175.0,Right,Yes,-31.0,Medium,Yes
2010,Davydenko N.,Monaco J.,6,33.0,RUS,1999,70,178,Right,ARG,2002.0,81.0,185.0,Right,Yes,-27.0,Low,Yes
2010,Djokovic N.,Istomin D.,3,103.0,SRB,2003,77,188,Right,UZB,2004.0,88.0,188.0,Right,Yes,-100.0,High,Yes
2010,Verdasco F.,Koubek S.,9,134.0,ESP,2001,87,185,Left,AUT,1994.0,68.0,175.0,Left,Yes,-125.0,High,Yes
2010,Almagro N.,Falla A.,25,77.0,ESP,2003,86,183,Right,COL,2000.0,77.0,185.0,Left,Yes,-52.0,Medium,No
2010,Tsonga J.W.,Haas T.,10,17.0,FRA,2004,91,188,Right,GER,1996.0,84.0,188.0,Right,Yes,-7.0,Low,Yes
2010,Hewitt L.,Baghdatis M.,22,31.0,AUS,1998,77,178,Right,CYP,2003.0,82.0,178.0,Right,Yes,-9.0,Low,Yes
2010,Murray A.,Isner J.,4,28.0,GBR,2005,84,191,Right,USA,2007.0,108.0,208.0,Right,Yes,-24.0,Low,Yes
2010,Nadal R.,Karlovic I.,2,39.0,ESP,2001,85,185,Left,CRO,2000.0,104.0,211.0,Right,Yes,-37.0,Medium,No
2010,Cilic M.,Del Potro J.M.,14,5.0,CRO,2005,89,198,Right,ARG,2005.0,97.0,198.0,Right,No,9.0,Low,Yes
2010,Roddick A.,Gonzalez F.,7,11.0,USA,2000,88,188,Right,CHI,1999.0,82.0,183.0,Right,Yes,-4.0,Low,Yes
2010,Davydenko N.,Verdasco F.,6,9.0,RUS,1999,70,178,Right,ESP,2001.0,87.0,185.0,Left,Yes,-3.0,Low,No
2010,Djokovic N.,Kubot L.,3,86.0,SRB,2003,77,188,Right,POL,2002.0,86.0,191.0,Right,Yes,-83.0,High,Yes
2010,Tsonga J.W.,Almagro N.,10,25.0,FRA,2004,91,188,Right,ESP,2003.0,86.0,183.0,Right,Yes,-15.0,Low,Yes
2010,Federer R.,Hewitt L.,1,22.0,SUI,1998,85,185,Right,AUS,1998.0,77.0,178.0,Right,Yes,-21.0,Low,Yes
2010,Cilic M.,Roddick A.,14,7.0,CRO,2005,89,198,Right,USA,2000.0,88.0,188.0,Right,No,7.0,Low,Yes
2010,Murray A.,Nadal R.,4,2.0,GBR,2005,84,191,Right,ESP,2001.0,85.0,185.0,Left,No,2.0,Low,No
2010,Federer R.,Davydenko N.,1,6.0,SUI,1998,85,185,Right,RUS,1999.0,70.0,178.0,Right,Yes,-5.0,Low,Yes
2010,Tsonga J.W.,Djokovic N.,10,3.0,FRA,2004,91,188,Right,SRB,2003.0,77.0,188.0,Right,No,7.0,Low,Yes
2010,Murray A.,Cilic M.,4,14.0,GBR,2005,84,191,Right,CRO,2005.0,89.0,198.0,Right,Yes,-10.0,Low,Yes
2010,Federer R.,Tsonga J.W.,1,10.0,SUI,1998,85,185,Right,FRA,2004.0,91.0,188.0,Right,Yes,-9.0,Low,Yes
2010,Federer R.,Murray A.,1,4.0,SUI,1998,85,185,Right,GBR,2005.0,84.0,191.0,Right,Yes,-3.0,Low,Yes
2009,Ferrer D.,Gremelmayr D.,12,80.0,ESP,2000,73,175,Right,GER,2000.0,73.0,183.0,Left,Yes,-68.0,Medium,No
2009,Berdych T.,Ginepri R.,21,47.0,CZE,2002,91,196,Right,USA,2001.0,79.0,183.0,Right,Yes,-26.0,Low,Yes
2009,Mayer F.,Ouahab L.,450,193.0,GER,2001,82,191,Right,MAR,2012.0,83.0,185.0,Right,No,257.0,High,Yes
2009,Hrbaty D.,Isner J.,251,139.0,SVK,1996,79,183,Right,USA,2007.0,108.0,208.0,Right,No,112.0,High,Yes
